trip_distance,trip_duration,hora_del_día,es_fin_de_semana,total_amount
1.22,10.633333333333333,0,1,11.8
5.56,24.166666666666668,19,0,22.8
1.6,10.683333333333334,16,0,13.35
1.44,27.783333333333335,14,0,20.76
0.7,4.866666666666666,7,0,7.3
0.5,1.5333333333333334,18,1,4.3
1.97,7.333333333333333,23,0,11.76
5.57,25.066666666666666,11,1,22.3
1.6,14.25,8,0,10.8
2.36,15.033333333333333,3,1,15.36
1.34,14.35,8,0,12.96
3.76,10.383333333333333,1,0,17.16
5.7,17.883333333333333,22,0,20.3
2.67,18.633333333333333,19,0,15.8
4.1,15.766666666666667,20,0,16.8
2.21,18.15,16,0,17.88
1.3,7.383333333333334,21,1,9.95
1.09,7.75,21,0,8.8
3.18,11.133333333333333,19,1,13.3
1.66,10.816666666666666,18,0,12.36
1.56,18.316666666666666,15,0,13.3
3.69,18.7,14,1,18.74
0.8,17.433333333333334,17,0,14.8
1.8,6.666666666666667,5,0,9.3
0.8,3.2666666666666666,21,0,6.95
2.06,10.083333333333334,23,1,13.5
0.5,3.3666666666666667,3,0,5.8
2.72,14.0,18,1,13.3
0.89,8.5,1,1,8.3
0.4,4.033333333333333,12,0,5.3
0.0,0.5666666666666667,20,0,3.8
4.2,19.866666666666667,15,0,20.75
0.07,1.75,11,0,3.8
0.7,4.616666666666666,16,0,8.75
1.12,8.8,17,0,9.3
0.7,6.933333333333334,23,1,8.75
2.35,13.7,19,1,12.3
1.08,14.566666666666666,17,0,11.8
1.3,8.766666666666667,17,1,9.8
0.45,3.283333333333333,11,1,6.0
3.97,11.55,6,0,16.62
1.32,8.516666666666667,18,0,9.3
1.3,10.85,15,0,12.05
1.4,6.566666666666666,8,1,7.8
3.1,16.366666666666667,0,1,14.8
1.1,10.066666666666666,9,0,11.0
5.13,18.016666666666666,1,0,19.3
1.5,10.733333333333333,12,0,12.3
0.67,2.4833333333333334,11,1,5.3
1.62,12.35,19,0,13.56
0.74,4.15,16,1,7.54
1.1,8.616666666666667,9,0,10.0
1.03,5.983333333333333,10,0,8.16
0.4,7.6,11,0,8.15
2.33,14.666666666666666,23,0,15.36
1.01,11.783333333333333,8,0,9.3
0.4,3.5833333333333335,11,0,5.3
3.5,8.866666666666667,4,1,15.35
2.8,20.783333333333335,17,1,17.8
3.6,21.15,21,1,20.75
2.13,11.75,19,0,15.38
1.64,9.533333333333333,13,0,10.56
4.6,22.216666666666665,22,1,23.15
1.1,4.883333333333334,15,1,7.85
2.51,23.75,21,0,17.3
1.41,20.283333333333335,18,0,17.0
1.37,14.2,12,0,13.56
1.4,13.266666666666667,10,0,12.35
0.9,3.3,11,0,7.5
2.6,20.483333333333334,10,0,15.3
1.7,9.533333333333333,22,0,9.8
1.2,4.583333333333333,8,1,6.8
0.9,4.8,21,0,7.55
0.45,2.3,14,1,5.76
1.4,7.883333333333334,14,0,8.97
3.28,17.016666666666666,19,0,19.12
1.13,6.916666666666667,6,1,7.8
2.1,20.8,13,0,14.8
0.4,3.283333333333333,11,1,4.8
1.6,7.083333333333333,22,0,8.3
3.43,10.633333333333333,19,0,17.25
2.98,14.966666666666667,9,1,16.62
1.0,4.483333333333333,22,0,6.8
0.8,5.166666666666667,10,0,6.8
1.42,8.35,22,0,8.8
2.42,16.583333333333332,13,0,13.8
0.98,8.416666666666666,20,0,9.3
3.8,8.566666666666666,2,0,15.8
0.28,1.6,23,0,5.8
2.78,14.35,15,1,12.8
0.79,4.066666666666666,20,0,7.56
1.4,8.65,19,0,10.55
0.8,4.816666666666666,20,0,8.15
2.3,15.916666666666666,18,0,15.96
4.7,21.033333333333335,20,0,22.55
3.23,14.083333333333334,14,0,17.25
0.89,7.866666666666666,22,1,10.38
0.83,7.216666666666667,8,0,6.8
1.4,6.966666666666667,10,1,10.35
0.52,5.216666666666667,16,0,8.16
1.49,8.683333333333334,19,0,11.76
2.2,12.25,20,1,11.3
1.25,7.883333333333334,11,1,7.8
1.06,5.4,10,0,6.8
2.2,11.7,18,1,12.3
2.05,6.85,2,1,11.76
2.3,10.8,18,0,12.8
1.23,13.3,9,0,12.36
1.6,9.633333333333333,18,0,12.36
4.8,18.8,23,1,21.3
0.9,7.6,13,0,8.75
0.93,5.833333333333333,21,0,7.8
0.83,12.116666666666667,16,0,10.3
0.58,1.6,13,0,4.3
0.73,4.766666666666667,19,1,6.96
0.89,9.233333333333333,20,0,11.0
1.39,6.0,22,1,8.7
2.62,19.033333333333335,14,1,14.8
1.7,14.033333333333333,10,0,10.8
0.8,9.333333333333334,12,0,8.3
0.43,5.0,19,1,5.8
2.49,15.233333333333333,19,0,13.8
0.48,3.8333333333333335,15,0,5.3
0.44,1.1,9,0,4.3
0.5,4.0,11,0,7.3
1.0,15.533333333333333,15,0,13.55
1.02,14.183333333333334,9,0,10.3
1.2,19.483333333333334,16,0,17.85
0.44,3.783333333333333,10,0,6.89
0.95,7.066666666666666,0,1,7.8
0.79,6.833333333333333,16,0,9.75
1.13,5.75,18,0,9.36
0.78,4.416666666666667,15,1,5.8
0.61,7.316666666666666,20,0,7.3
1.31,9.583333333333334,7,0,8.8
1.87,8.616666666666667,13,0,9.3
1.4,13.183333333333334,19,0,11.3
1.0,3.216666666666667,19,0,7.8
0.9,6.55,19,0,9.75
1.46,5.283333333333333,2,1,9.36
0.9,9.8,20,0,10.55
0.6,10.683333333333334,19,0,9.3
1.48,13.15,12,0,12.88
0.8,7.883333333333334,19,0,8.3
2.05,17.483333333333334,11,0,16.56
0.46,3.1,22,0,6.36
0.4,6.566666666666666,19,0,7.3
1.48,12.6,20,0,10.8
1.79,9.8,21,0,11.76
2.8,14.833333333333334,19,1,14.8
2.2,11.3,18,0,14.15
1.64,8.016666666666667,11,1,11.0
1.14,7.9,6,0,7.8
0.7,3.933333333333333,15,0,5.8
0.65,6.5,9,0,7.56
4.3,11.516666666666667,22,0,18.35
0.8,7.183333333333334,7,0,8.16
1.8,14.066666666666666,13,0,11.3
1.83,9.9,23,0,10.3
1.18,13.433333333333334,15,1,12.36
1.82,17.733333333333334,16,0,14.8
3.92,15.7,19,1,20.38
1.6,10.75,12,1,9.8
2.4,9.766666666666667,22,1,11.8
5.0,15.85,21,0,22.55
2.3,0.15,20,0,3.8
0.6,3.3,21,0,5.8
1.3,14.966666666666667,19,0,11.8
1.06,12.15,14,0,9.8
2.03,24.466666666666665,18,0,20.76
3.0,20.433333333333334,20,0,17.8
0.72,5.45,16,1,6.3
1.76,20.25,18,0,17.76
0.75,3.066666666666667,8,1,5.3
1.36,6.666666666666667,8,0,7.8
3.7,21.533333333333335,21,0,21.35
0.7,5.2,9,1,5.8
0.88,11.65,11,0,9.3
1.9,8.9,21,0,11.8
1.5,9.65,21,0,19.8
1.03,8.933333333333334,10,0,9.96
0.8,5.3,6,0,7.56
2.9,11.116666666666667,0,1,13.3
1.08,9.35,12,0,9.96
2.2,9.95,17,0,13.56
0.48,4.45,22,0,5.8
1.33,5.583333333333333,20,1,7.8
1.31,6.25,8,0,7.3
2.2,12.533333333333333,20,0,13.0
1.52,5.883333333333334,12,0,8.58
1.5,6.933333333333334,19,0,11.0
0.8,4.183333333333334,22,0,8.5
3.33,17.9,15,0,14.3
1.7,15.65,16,0,13.3
3.37,16.516666666666666,2,1,18.36
0.6,12.0,15,0,11.6
3.5,9.983333333333333,5,0,14.8
0.5,1.9833333333333334,6,0,5.15
5.1,23.433333333333334,17,1,21.3
1.96,17.516666666666666,7,0,13.3
1.3,7.983333333333333,13,1,8.8
1.6,15.85,9,0,13.5
0.5,3.2333333333333334,19,0,7.05
1.71,14.183333333333334,20,0,12.0
0.53,2.0833333333333335,11,1,5.3
3.4,21.666666666666668,21,0,20.75
3.29,18.966666666666665,19,0,21.62
0.8,5.233333333333333,16,0,7.3
2.3,10.416666666666666,16,0,14.15
0.96,4.516666666666667,19,0,9.12
2.3,11.1,16,0,14.15
5.36,17.55,11,1,19.3
4.16,13.2,4,1,15.8
3.0,16.9,13,1,17.75
2.7,17.333333333333332,9,0,17.16
1.28,9.55,11,0,9.05
2.35,23.516666666666666,13,0,17.3
1.8,6.833333333333333,21,0,9.8
0.63,3.783333333333333,18,1,6.3
0.92,6.5,2,0,7.3
0.77,6.1,0,1,8.03
0.55,5.783333333333333,19,0,8.3
0.8,7.466666666666667,23,0,9.35
1.23,6.25,13,0,8.55
0.92,7.716666666666667,21,0,8.8
2.3,12.5,15,1,14.75
3.48,15.816666666666666,23,0,15.8
2.2,7.583333333333333,22,0,12.8
2.2,13.533333333333333,18,0,14.75
0.1,3.8,15,0,5.8
1.72,8.033333333333333,20,0,11.16
1.15,6.666666666666667,22,0,7.8
3.0,7.583333333333333,0,1,12.3
1.58,12.133333333333333,10,0,12.36
0.41,2.8833333333333333,12,0,4.8
2.5,17.483333333333334,15,1,13.3
1.38,7.75,15,0,9.8
2.1,17.816666666666666,12,0,15.0
1.3,8.75,20,0,11.15
1.22,9.833333333333334,14,0,9.8
2.3,12.55,14,0,12.3
3.19,12.7,23,0,16.62
0.6,3.2666666666666666,17,1,5.3
1.0,6.383333333333334,10,0,6.8
0.8,3.566666666666667,11,1,6.8
3.3,23.533333333333335,17,0,21.96
1.5,7.85,3,1,10.55
1.04,4.816666666666666,11,1,7.56
1.67,10.883333333333333,17,0,12.96
1.02,17.983333333333334,12,1,14.76
1.8,4.466666666666667,7,0,8.8
0.98,5.916666666666667,3,1,8.3
2.04,10.55,8,0,11.8
0.8,3.966666666666667,11,0,6.95
4.25,27.8,13,1,24.36
2.03,11.233333333333333,17,1,10.3
1.6,9.933333333333334,1,1,10.3
3.77,18.333333333333332,16,0,19.56
1.0,6.966666666666667,14,0,7.3
0.67,3.0166666666666666,18,0,6.3
1.0,5.783333333333333,22,1,8.75
3.7,12.266666666666667,23,0,14.3
0.73,5.1,8,0,6.3
1.47,7.05,21,1,8.3
1.9,11.55,15,0,12.36
2.0,14.516666666666667,19,0,15.35
2.2,12.266666666666667,19,0,11.8
1.82,9.716666666666667,20,0,11.33
1.5,7.75,2,1,10.0
1.01,6.416666666666667,0,1,7.3
2.39,9.1,3,0,10.8
1.8,11.85,21,0,12.96
0.0,0.0,17,0,4.3
0.48,4.0,22,0,6.67
1.3,13.516666666666667,19,1,13.5
0.7,5.5,4,1,8.15
5.05,19.55,20,0,20.13
3.2,23.3,13,0,20.76
1.7,13.433333333333334,8,1,12.95
1.27,4.516666666666667,15,0,7.48
1.5,7.6,0,1,8.8
3.87,24.55,15,0,22.56
1.6,12.45,21,1,14.0
3.1,12.233333333333333,0,1,13.3
1.59,10.416666666666666,19,0,10.3
1.0,9.483333333333333,12,0,10.35
1.55,7.8,16,1,11.16
4.8,22.133333333333333,22,0,23.75
4.0,14.733333333333333,23,1,17.8
1.1,7.266666666666667,18,0,11.0
3.4,15.35,12,1,17.15
4.96,20.733333333333334,14,0,19.8
2.39,13.25,23,1,14.76
0.3,4.05,12,0,6.35
1.6,18.0,8,0,12.8
0.8,4.95,8,0,7.54
1.6,13.116666666666667,13,0,12.95
0.8,5.616666666666666,6,0,7.85
1.74,7.55,8,0,9.96
0.8,6.633333333333334,19,0,8.8
2.0,23.683333333333334,20,1,17.3
1.7,12.633333333333333,16,0,12.8
0.79,10.85,18,1,9.8
2.4,8.833333333333334,23,1,10.8
2.12,21.8,9,0,17.8
2.32,13.233333333333333,14,1,14.16
2.0,11.65,7,0,10.3
2.5,11.516666666666667,16,0,16.0
2.0,11.616666666666667,19,0,11.8
0.6,6.233333333333333,11,0,7.55
0.97,7.916666666666667,13,1,7.8
1.97,13.016666666666667,0,1,12.3
0.55,2.4833333333333334,8,0,5.76
1.4,9.466666666666667,7,0,10.56
0.4,7.533333333333333,12,0,8.15
1.2,10.283333333333333,22,0,11.3
0.76,5.7,7,0,7.88
1.56,13.083333333333334,19,0,11.8
0.6,5.05,19,0,8.16
2.6,8.55,2,1,12.42
0.8,8.533333333333333,10,0,7.8
3.19,11.283333333333333,22,0,15.36
2.61,16.533333333333335,22,0,16.56
2.82,18.666666666666668,9,0,18.5
3.97,12.383333333333333,0,0,19.12
2.5,12.216666666666667,17,0,13.3
1.2,8.85,12,0,7.8
0.5,2.45,6,0,5.8
0.4,2.683333333333333,18,0,6.8
1.6,7.0,17,1,8.3
1.29,11.666666666666666,18,0,12.96
0.0,0.08333333333333333,5,0,3.8
0.4,2.8833333333333333,16,0,5.8
1.07,11.016666666666667,12,0,9.3
1.0,7.95,14,0,9.35
1.33,10.133333333333333,21,1,10.8
1.9,18.95,23,1,14.8
1.57,4.466666666666667,2,0,7.8
1.35,10.733333333333333,20,0,10.91
4.7,24.016666666666666,21,0,24.35
2.7,9.25,21,0,10.8
1.4,8.6,23,0,8.8
1.5,20.183333333333334,12,0,17.75
2.2,19.516666666666666,10,0,14.8
0.3,3.4833333333333334,18,0,6.3
0.7,5.15,19,0,6.8
0.69,5.666666666666667,17,1,6.3
4.1,15.733333333333333,0,1,16.8
1.41,12.833333333333334,10,0,10.3
0.82,7.266666666666667,21,0,8.97
1.2,5.533333333333333,12,1,6.8
0.7,5.216666666666667,8,0,6.8
1.2,11.266666666666667,19,0,10.3
1.12,5.05,19,0,8.8
1.57,10.6,1,1,12.25
1.03,2.4833333333333334,22,0,6.3
1.57,12.733333333333333,15,0,12.96
0.99,9.716666666666667,12,0,9.96
1.2,5.833333333333333,21,0,8.8
0.65,2.683333333333333,0,1,6.36
1.9,9.033333333333333,23,1,11.3
1.1,12.616666666666667,9,1,9.8
1.7,8.566666666666666,11,1,10.3
1.1,5.966666666666667,15,0,9.1
0.79,4.916666666666667,14,1,6.8
0.84,8.583333333333334,18,1,7.8
1.2,5.033333333333333,9,1,7.3
0.7,4.733333333333333,15,0,6.8
1.0,5.283333333333333,12,0,7.55
5.08,13.933333333333334,22,0,18.8
0.85,15.15,11,0,12.96
2.2,16.433333333333334,12,1,12.8
1.9,8.733333333333333,7,0,10.3
3.1,14.016666666666667,21,0,14.3
2.09,17.016666666666666,17,0,13.8
1.36,14.066666666666666,8,0,12.96
0.62,11.4,9,0,9.8
1.3,12.033333333333333,15,0,10.8
4.1,18.716666666666665,13,0,19.8
4.0,12.816666666666666,1,0,15.8
2.78,24.083333333333332,15,1,21.0
0.48,3.566666666666667,21,0,6.8
2.07,10.916666666666666,0,0,11.8
0.8,12.15,12,0,9.3
1.51,10.65,18,0,12.96
2.35,9.883333333333333,21,1,13.0
2.77,15.066666666666666,0,0,15.96
1.68,16.033333333333335,15,0,12.8
0.37,0.9333333333333333,21,1,4.3
0.93,14.133333333333333,9,0,10.3
1.0,3.25,6,0,6.95
0.77,3.1666666666666665,14,1,6.1
1.41,7.583333333333333,0,1,9.8
0.6,17.466666666666665,16,0,14.8
3.88,13.883333333333333,20,0,18.36
3.25,15.966666666666667,22,1,17.76
1.8,8.466666666666667,22,0,9.8
0.7,5.183333333333334,9,0,6.3
0.0,0.15,8,0,3.96
0.7,4.083333333333333,7,0,6.85
4.1,17.466666666666665,19,0,17.8
3.41,18.833333333333332,23,1,20.0
4.0,23.75,22,1,22.55
1.07,13.716666666666667,20,0,10.8
2.09,14.45,15,0,14.16
0.9,5.45,20,0,8.76
4.0,16.983333333333334,4,1,20.15
3.76,20.766666666666666,20,0,18.8
1.75,4.45,2,0,9.36
1.5,23.383333333333333,9,0,15.3
0.6,5.216666666666667,11,1,6.3
1.8,12.983333333333333,16,0,12.95
2.08,12.883333333333333,0,1,12.75
2.65,15.4,16,0,17.16
0.91,6.55,7,0,8.16
3.82,13.633333333333333,3,1,18.36
2.05,25.133333333333333,10,0,20.16
4.3,28.3,22,0,20.8
2.0,9.216666666666667,6,0,11.75
2.11,10.883333333333333,8,1,12.36
1.33,7.566666666666666,9,0,8.3
1.1,5.616666666666666,22,0,8.75
1.55,5.25,2,1,9.36
0.56,3.85,13,0,6.36
1.3,8.116666666666667,13,1,8.3
0.8,4.266666666666667,6,0,7.3
1.53,19.066666666666666,14,0,15.96
1.4,12.05,13,0,9.8
1.08,8.633333333333333,7,0,9.36
1.65,18.7,18,0,14.3
2.2,13.916666666666666,21,1,14.75
0.98,3.433333333333333,22,1,6.3
0.6,2.6666666666666665,10,1,6.0
1.7,10.083333333333334,22,0,11.75
5.95,9.383333333333333,13,1,20.3
2.03,6.566666666666666,5,0,11.16
0.6,4.95,8,0,6.38
1.6,11.016666666666667,18,0,12.35
3.06,17.733333333333334,19,0,18.36
0.9,13.35,15,1,10.3
1.63,18.05,11,0,15.36
3.2,8.016666666666667,19,0,14.15
0.6,2.4,6,0,4.8
1.48,10.9,15,0,9.8
5.1,13.283333333333333,19,0,22.4
3.02,25.783333333333335,13,0,17.8
0.95,6.5,13,1,7.8
0.43,3.55,11,0,6.36
0.52,2.4833333333333334,9,0,5.76
2.15,21.1,18,0,18.36
0.8,2.4833333333333334,6,0,6.35
0.87,4.8,13,0,6.3
0.6,7.866666666666666,19,0,9.95
1.0,4.116666666666666,6,0,8.3
1.91,10.983333333333333,12,0,10.3
1.4,9.9,10,0,11.4
1.2,17.5,17,0,15.95
4.23,24.2,18,0,22.18
1.3,15.966666666666667,8,0,13.55
2.15,14.65,22,1,14.76
1.08,3.25,21,0,7.3
2.42,13.416666666666666,17,1,15.34
1.98,7.466666666666667,6,0,8.8
0.71,8.9,1,1,8.3
0.88,7.566666666666666,22,0,9.36
1.2,9.366666666666667,9,0,9.96
1.0,9.25,21,1,9.95
1.34,8.3,12,0,8.3
3.02,12.866666666666667,6,0,12.8
0.45,2.6666666666666665,22,0,4.8
0.36,1.9,8,0,5.38
2.07,11.416666666666666,19,0,13.8
2.1,12.3,13,1,11.3
0.9,5.383333333333334,19,0,9.1
1.2,13.75,12,0,10.3
0.8,2.85,5,0,6.95
0.76,4.066666666666666,6,0,6.96
1.29,14.366666666666667,20,0,11.3
2.43,22.083333333333332,11,1,17.3
1.08,17.516666666666666,13,1,12.3
0.8,5.666666666666667,9,1,6.8
2.3,10.483333333333333,11,0,12.95
3.9,21.0,3,1,18.3
4.39,22.683333333333334,9,0,21.36
0.75,2.816666666666667,19,1,6.89
0.42,2.3333333333333335,5,1,5.3
1.4,6.683333333333334,3,1,9.95
4.44,17.9,9,1,20.16
4.8,23.783333333333335,13,1,22.3
2.1,10.416666666666666,0,0,11.3
0.49,14.416666666666666,17,0,13.56
1.95,19.6,11,0,16.56
1.2,14.216666666666667,9,0,12.8
1.61,11.1,7,0,11.76
1.62,9.416666666666666,22,0,11.76
3.3,12.633333333333333,9,1,13.3
2.9,15.833333333333334,17,0,18.5
0.97,6.783333333333333,8,0,8.16
1.91,9.5,12,1,11.3
1.8,15.1,23,0,13.3
2.61,15.4,21,0,15.96
2.22,8.833333333333334,23,0,12.36
0.86,6.516666666666667,8,0,8.16
5.0,9.85,6,0,19.55
5.22,21.166666666666668,17,0,19.8
0.78,4.916666666666667,16,0,7.3
2.1,14.466666666666667,10,0,13.3
2.6,19.65,17,0,15.8
3.17,16.05,11,1,15.0
1.2,8.133333333333333,22,0,8.3
5.2,15.133333333333333,7,1,19.3
0.6,12.05,11,0,11.15
0.4,0.9833333333333333,9,1,6.3
5.4,26.4,13,0,22.8
0.4,4.066666666666666,12,0,6.35
1.24,5.433333333333334,2,1,8.76
1.74,10.183333333333334,12,0,10.3
1.32,7.8,19,0,10.56
0.89,5.783333333333333,7,0,7.88
0.6,6.466666666666667,18,0,8.75
1.79,8.816666666666666,18,0,10.8
0.9,5.166666666666667,1,1,7.14
0.5,4.4,11,0,6.35
4.65,19.566666666666666,20,1,22.56
0.04,0.1,4,1,3.8
1.56,14.283333333333333,22,0,14.16
1.1,5.633333333333334,16,1,8.15
1.0,5.283333333333333,20,0,7.8
0.9,4.733333333333333,10,1,7.25
0.69,3.7666666666666666,9,0,6.36
2.21,20.333333333333332,15,0,14.3
1.43,25.766666666666666,19,0,17.8
1.65,23.816666666666666,17,0,16.3
1.59,8.2,23,0,11.16
0.81,6.25,16,0,8.8
0.82,4.8,8,0,7.56
1.93,10.633333333333333,19,0,13.56
0.8,8.05,15,0,8.75
1.52,7.466666666666667,17,0,10.55
1.8,12.25,11,0,11.3
1.87,10.2,11,0,9.8
1.8,9.2,9,0,11.15
0.8,3.9833333333333334,19,0,8.15
1.6,15.366666666666667,15,1,14.15
0.8,5.416666666666667,21,0,8.15
3.56,15.233333333333333,22,0,16.8
3.69,23.683333333333334,11,0,21.96
2.3,22.65,9,0,19.0
3.33,20.55,17,0,19.3
1.2,19.35,19,1,13.8
0.3,6.566666666666666,14,0,7.55
2.2,10.983333333333333,0,0,11.8
3.82,28.666666666666668,14,0,21.3
0.8,3.316666666666667,13,1,6.3
0.7,6.266666666666667,20,0,9.0
2.32,14.083333333333334,10,0,12.3
2.2,14.2,20,0,12.3
3.37,16.983333333333334,21,0,17.8
1.1,6.733333333333333,23,0,9.0
1.5,7.55,19,0,11.6
0.85,4.683333333333334,6,1,7.56
0.89,2.183333333333333,6,1,7.3
0.9,5.133333333333334,1,0,6.8
1.8,8.183333333333334,8,0,10.0
1.8,12.033333333333333,7,0,10.3
0.82,3.7,15,1,6.96
1.5,13.883333333333333,18,1,13.3
1.79,17.05,17,0,16.56
1.4,7.833333333333333,22,0,8.8
1.06,5.45,12,1,7.8
1.0,10.2,23,0,11.6
1.2,11.55,14,0,12.05
0.67,6.983333333333333,13,0,8.16
2.13,9.533333333333333,16,0,14.12
2.0,15.433333333333334,10,0,15.35
1.04,5.766666666666667,13,0,6.8
0.7,5.566666666666666,12,0,6.3
1.57,7.0,10,0,7.8
1.43,25.033333333333335,17,0,16.8
0.8,7.516666666666667,13,0,9.1
0.8,4.083333333333333,11,1,6.8
2.6,17.3,22,0,18.8
2.21,17.85,12,0,13.3
1.74,10.666666666666666,21,0,10.3
0.39,5.5,11,0,6.96
0.5,9.25,13,0,9.35
3.2,10.166666666666666,1,0,15.35
2.62,14.816666666666666,8,0,15.36
0.29,8.883333333333333,13,1,7.3
1.7,18.55,18,1,13.3
3.49,13.35,13,1,15.87
3.53,12.166666666666666,0,0,17.76
1.0,8.1,17,0,11.15
1.43,11.833333333333334,22,1,10.3
1.0,4.666666666666667,18,0,8.75
1.54,15.783333333333333,17,1,15.38
2.3,12.95,16,0,14.8
2.73,10.166666666666666,0,0,14.75
2.9,11.933333333333334,21,1,14.3
1.02,10.4,23,1,9.3
2.96,16.933333333333334,19,0,15.3
3.5,15.933333333333334,22,0,18.35
4.76,25.1,7,0,24.36
4.7,16.516666666666666,8,1,16.3
0.84,4.966666666666667,17,0,8.76
2.79,17.85,10,0,14.3
0.89,8.116666666666667,13,0,7.8
1.01,7.416666666666667,9,0,9.12
1.78,14.033333333333333,7,0,14.12
1.0,6.083333333333333,21,1,9.0
0.07,0.38333333333333336,22,0,3.8
3.4,22.05,20,0,20.16
1.9,25.333333333333332,18,0,21.35
4.27,21.016666666666666,2,1,23.79
3.05,15.083333333333334,22,0,16.56
0.48,3.7333333333333334,7,0,5.3
2.0,12.0,2,1,11.3
3.4,18.033333333333335,6,0,15.3
0.81,12.95,14,0,12.25
1.95,12.3,23,0,12.8
0.85,11.55,13,0,9.3
0.97,7.283333333333333,12,0,7.3
2.2,15.15,13,1,12.3
2.4,14.083333333333334,22,0,14.8
0.8,6.5,9,0,7.8
2.6,16.666666666666668,18,0,16.8
0.9,5.783333333333333,18,0,7.3
0.21,1.1166666666666667,20,0,5.16
0.84,6.083333333333333,18,0,9.36
0.9,5.516666666666667,0,0,7.3
0.97,5.016666666666667,4,0,8.16
0.3,1.7333333333333334,22,0,6.0
1.7,8.85,22,1,11.76
0.6,2.8666666666666667,7,0,6.0
0.9,4.283333333333333,10,0,7.55
2.0,9.716666666666667,10,1,10.3
1.5,9.55,12,1,9.3
1.34,6.4,3,1,9.96
2.95,16.183333333333334,17,1,16.56
1.8,11.766666666666667,12,1,10.8
0.7,5.483333333333333,15,0,7.55
0.8,3.283333333333333,22,0,7.56
0.69,16.733333333333334,18,0,13.56
0.57,5.483333333333333,20,0,7.8
1.07,7.483333333333333,9,0,9.36
0.5,4.166666666666667,20,0,5.8
1.34,11.0,19,0,10.3
1.44,9.266666666666667,21,1,9.3
1.3,6.0,21,0,7.8
0.9,5.416666666666667,7,0,6.8
2.0,11.966666666666667,20,0,11.3
0.9,3.8833333333333333,21,0,6.3
1.9,7.033333333333333,1,0,10.3
3.03,12.466666666666667,21,1,13.3
0.9,3.7666666666666666,9,0,6.8
1.26,7.383333333333334,9,1,8.76
1.1,8.516666666666667,20,0,10.55
3.7,26.183333333333334,18,0,24.35
1.9,20.416666666666668,20,0,14.8
1.7,14.116666666666667,7,0,13.0
0.61,2.9166666666666665,10,0,5.3
0.4,2.316666666666667,22,0,6.0
1.37,10.433333333333334,13,0,9.8
0.7,6.45,9,0,8.15
2.05,8.716666666666667,2,1,12.88
0.99,6.45,1,1,8.76
2.94,14.05,14,0,13.8
2.13,7.9,3,1,11.76
1.76,8.6,1,0,10.8
1.49,11.766666666666667,19,0,10.8
4.3,15.316666666666666,22,0,20.16
1.7,11.233333333333333,19,0,12.95
1.5,18.066666666666666,9,0,15.96
2.64,20.883333333333333,18,1,18.36
0.96,3.1333333333333333,19,1,6.96
1.3,7.983333333333333,17,0,9.3
0.8,2.9166666666666665,7,0,6.3
1.8,20.933333333333334,18,1,16.28
2.73,7.316666666666666,5,0,12.96
0.41,13.033333333333333,11,0,12.25
1.86,12.633333333333333,8,0,11.8
1.4,11.466666666666667,16,0,10.8
2.8,15.783333333333333,21,0,16.56
3.75,26.8,9,0,23.16
1.33,9.8,14,0,8.8
2.6,22.033333333333335,13,0,15.3
1.49,12.3,14,0,10.3
1.17,5.5,3,1,7.3
1.6,9.516666666666667,13,0,11.15
2.49,11.166666666666666,22,0,14.14
1.5,16.483333333333334,22,0,12.8
0.8,7.283333333333333,16,0,8.3
2.56,23.716666666666665,15,0,16.3
3.0,9.866666666666667,0,0,12.3
1.4,20.05,16,0,18.5
0.5,3.0,21,0,5.3
0.3,11.2,16,0,11.75
3.76,16.666666666666668,16,1,18.36
0.35,2.8333333333333335,10,0,5.8
3.0,28.466666666666665,19,0,20.3
5.01,14.05,15,1,19.8
1.11,10.316666666666666,11,0,9.8
0.77,4.666666666666667,17,1,7.56
0.7,10.7,13,0,11.0
2.7,14.966666666666667,12,0,11.3
2.25,13.4,10,1,14.16
1.0,7.666666666666667,17,0,10.38
0.41,3.283333333333333,14,0,4.8
0.8,4.35,1,1,6.8
2.97,13.883333333333333,6,0,15.3
1.7,9.0,9,1,10.7
1.39,14.25,9,0,12.0
2.4,9.8,13,0,13.55
0.4,4.95,19,0,7.8
2.1,8.683333333333334,1,0,10.3
1.1,6.816666666666666,20,1,7.8
1.1,13.15,23,0,12.95
1.97,9.383333333333333,13,1,11.76
4.1,17.883333333333333,15,0,19.55
0.91,6.8,11,0,6.8
0.99,6.283333333333333,13,0,8.76
2.1,10.366666666666667,9,0,12.36
1.44,14.666666666666666,18,0,12.3
0.6,4.2,10,0,5.8
2.27,13.466666666666667,16,1,12.8
2.52,13.783333333333333,13,1,12.8
1.4,8.6,21,0,8.8
1.3,18.716666666666665,22,0,16.6
1.07,6.966666666666667,9,0,7.3
0.3,1.7666666666666666,9,0,5.35
1.28,12.15,19,1,12.88
1.9,11.033333333333333,10,0,10.3
0.6,2.966666666666667,1,1,6.35
2.2,10.75,0,1,12.3
2.0,8.216666666666667,8,1,9.8
2.25,22.683333333333334,20,0,20.38
1.7,26.3,15,0,20.15
4.21,23.15,20,0,23.16
0.7,5.783333333333333,0,0,8.75
0.7,3.183333333333333,6,1,5.3
0.6,8.3,13,0,7.3
0.6,5.55,13,0,7.3
1.17,6.083333333333333,23,0,8.8
5.3,16.1,0,0,19.3
2.81,12.9,21,0,15.96
1.83,15.2,21,1,12.3
1.65,9.05,20,0,9.8
